0 -1.609e-27 -2.903e-34
2 -3.725e-26 -1.529e-33
4 -4.793e-25 -5.849e-32
6 -1.166e-25 -1.061e-32
8 1.613e-24 -1.295e-32
10 -1.059e-23 -1.916e-30
12 -3.856e-23 -8.681e-30
14 3.510e-22 -2.079e-30
16 2.943e-21 1.002e-28
18 1.078e-20 4.433e-28
20 2.517e-20 1.117e-27
22 4.173e-20 1.969e-27
24 5.136e-20 2.591e-27
26 4.762e-20 2.622e-27
28 3.310e-20 2.082e-27
30 1.682e-20 1.311e-27
32 5.909e-21 6.530e-28
34 1.252e-21 2.500e-28
36 9.081e-23 6.903e-29
38 -1.855e-23 1.218e-29
40 -3.075e-24 1.061e-30
