0 4.641e-29 -5.411e-35
2 -8.714e-27 -2.974e-33
4 -8.197e-27 -1.424e-33
6 1.782e-25 4.201e-32
8 5.067e-26 4.730e-33
10 -1.740e-24 -2.501e-31
12 -2.170e-29 1.638e-31
14 9.789e-24 4.690e-31
16 -5.286e-24 -3.372e-30
18 -2.696e-23 2.049e-30
20 8.230e-23 2.839e-29
22 1.682e-23 -6.015e-30
24 -5.454e-22 -1.011e-28
26 2.895e-24 4.004e-30
28 1.230e-21 8.591e-29
30 -9.430e-22 -2.426e-28
32 -2.369e-22 2.418e-29
34 5.333e-21 5.961e-28
36 -7.516e-22 -1.242e-28
38 -1.047e-21 -8.604e-29
40 8.088e-21 5.779e-28
42 -2.548e-21 7.875e-29
44 1.524e-24 -6.288e-31
46 3.948e-22 1.207e-28
48 -3.855e-22 -4.466e-29
50 4.420e-23 -4.597e-30
52 -1.278e-25 1.769e-31
54 -1.996e-25 -1.582e-31
56 1.409e-25 4.401e-32
58 -1.112e-26 -5.599e-34
60 1.321e-28 -5.549e-35
62 4.104e-35 2.957e-39
64 -1.380e-31 -1.179e-37
66 9.614e-33 3.590e-39
68 -1.088e-34 -3.976e-42
70 1.884e-37 -1.110e-43
72 6.358e-45 3.621e-49
74 -2.876e-42 -3.335e-48
76 1.919e-44 1.017e-50
78 -1.595e-47 -2.184e-54
80 1.578e-51 -7.098e-58
82 -1.490e-57 6.511e-63
84 -3.027e-61 -5.958e-67

