0 1.143e-25 5.443e-30
2 1.125e-24 5.620e-29
4 -4.713e-24 -2.552e-28
6 -2.677e-23 -1.383e-27
8 -2.988e-23 -1.528e-27
10 -1.735e-23 -8.625e-28
12 1.205e-22 6.292e-27
14 2.317e-22 1.188e-26
16 1.354e-22 6.942e-27
18 -7.437e-23 -3.918e-27
20 -6.049e-22 -3.106e-26
22 -3.957e-22 -2.029e-26
24 -1.051e-22 -5.428e-27
26 5.539e-22 2.821e-26
28 5.774e-22 2.961e-26
30 1.236e-22 6.388e-27
32 -2.123e-22 -1.060e-26
34 -3.653e-22 -1.868e-26
36 -4.848e-23 -2.528e-27
38 4.144e-23 1.996e-27
40 9.745e-23 4.955e-27
42 1.038e-23 5.495e-28
44 -6.079e-24 -2.851e-28
46 -1.166e-23 -5.926e-28
48 -5.535e-25 -3.008e-29
50 6.316e-25 2.958e-29
52 5.031e-25 2.590e-29
54 5.204e-27 2.892e-31
56 -2.997e-26 -1.433e-30
58 -4.670e-27 -2.515e-31
60 7.929e-29 2.816e-33
62 3.173e-28 1.589e-32
64 1.865e-30 1.175e-34
66 -3.072e-30 -1.412e-34
68 -2.189e-31 -1.216e-35
70 4.320e-33 1.615e-37
72 2.206e-33 1.147e-37
74 1.107e-38 1.223e-41
76 -4.354e-36 -2.153e-40
78 -1.150e-39 -9.585e-44
80 1.962e-39 9.274e-44
82 1.723e-42 1.225e-46
84 -1.794e-43 -8.142e-48
86 -5.580e-47 -4.006e-51
88 5.902e-47 3.553e-51
90 5.855e-47 3.700e-51
92 8.487e-47 5.364e-51
94 1.426e-46 9.009e-51
96 2.364e-46 1.493e-50
