0 -4.913e-24 1.695e-27
2 -3.420e-22 1.018e-25
4 -1.116e-21 3.171e-25
6 -1.126e-21 3.184e-25
8 4.458e-22 -1.511e-25
10 8.553e-21 -2.454e-24
12 8.446e-21 -2.384e-24
14 3.635e-21 -1.028e-24
16 -1.472e-20 4.187e-24
18 -2.224e-20 6.291e-24
20 -6.530e-21 1.868e-24
22 8.271e-21 -2.262e-24
24 1.967e-20 -5.534e-24
26 2.682e-21 -7.700e-25
28 -2.162e-21 5.470e-25
30 -6.477e-21 1.812e-24
32 -6.262e-22 1.868e-25
34 5.247e-22 -1.306e-25
36 6.664e-22 -1.883e-25
38 1.407e-23 -4.432e-27
40 -5.099e-23 1.290e-26
42 -1.247e-23 3.737e-27
44 1.193e-25 -1.376e-29
46 9.078e-25 -2.461e-28
48 6.062e-27 -2.333e-30
50 -9.285e-27 2.210e-30
52 -4.969e-28 1.630e-31
54 1.615e-29 -2.942e-33
56 3.063e-30 -9.289e-34
58 -4.407e-33 2.876e-37
60 -2.509e-33 7.286e-37
62 2.065e-37 3.223e-41
64 2.501e-37 -7.233e-41
66 2.056e-40 -8.167e-44
68 2.433e-40 -9.607e-44
70 4.799e-40 -1.868e-43
72 7.904e-40 -3.081e-43
