0 3.888e-27 -2.000e-30
2 5.658e-26 -2.720e-29
4 1.033e-25 -4.846e-29
6 1.019e-25 -4.658e-29
8 -5.054e-25 2.516e-28
10 -1.606e-24 7.593e-28
12 -1.337e-24 6.274e-28
14 1.302e-25 -9.770e-29
16 7.884e-24 -3.775e-27
18 8.649e-24 -4.055e-27
20 4.220e-24 -1.974e-27
22 -1.332e-23 6.401e-27
24 -2.920e-23 1.375e-26
26 -1.225e-23 5.771e-27
28 6.874e-24 -3.266e-27
30 4.621e-23 -2.172e-26
32 2.150e-23 -1.015e-26
34 1.591e-24 -8.108e-28
36 -3.711e-23 1.727e-26
38 -2.176e-23 1.031e-26
40 -2.635e-24 1.286e-27
42 1.697e-23 -7.767e-27
44 1.145e-23 -5.433e-27
46 9.015e-25 -4.415e-28
48 -4.879e-24 2.193e-27
50 -2.917e-24 1.391e-27
52 -1.239e-25 6.240e-29
54 9.051e-25 -4.024e-28
56 3.344e-25 -1.621e-28
58 2.461e-27 -1.973e-30
60 -9.651e-26 4.311e-29
62 -1.293e-26 6.543e-30
64 1.360e-27 -4.812e-31
66 4.393e-27 -2.019e-30
68 8.217e-29 -4.592e-32
70 -1.532e-28 6.207e-32
72 -4.899e-29 2.414e-32
74 1.350e-31 -7.885e-37
76 2.794e-30 -1.247e-33
78 3.162e-32 -1.928e-35
80 -3.190e-32 1.247e-35
82 -3.811e-33 1.976e-36
84 6.271e-35 -1.661e-38
86 6.413e-35 -3.040e-38
88 8.142e-39 -6.695e-42
90 -2.986e-37 1.313e-40
92 -3.384e-40 2.660e-43
94 4.649e-40 -1.891e-43
96 2.084e-42 -1.367e-45
98 -2.544e-43 9.546e-47
100 -1.782e-45 1.090e-48
102 4.764e-47 -1.663e-50
104 2.897e-49 -1.741e-52
106 -2.655e-51 8.895e-55
108 -7.384e-54 4.519e-57
110 6.078e-56 -2.568e-59
112 1.325e-56 -8.530e-60
114 1.633e-56 -1.056e-59
116 2.459e-56 -1.595e-59
118 4.140e-56 -2.673e-59
120 6.892e-56 -4.456e-59
