0 -1.389e-21 -4.575e-26
2 -9.363e-21 -3.010e-25
4 -1.263e-20 -4.053e-25
6 -1.127e-21 -2.079e-26
8 8.664e-20 2.811e-24
10 1.122e-19 3.598e-24
12 5.813e-20 1.874e-24
14 -9.659e-20 -3.093e-24
16 -2.495e-19 -7.992e-24
18 -8.551e-20 -2.764e-24
20 1.233e-20 3.443e-25
22 1.176e-19 3.698e-24
24 4.111e-20 1.343e-24
26 1.644e-23 2.174e-26
28 -2.698e-20 -8.470e-25
30 -3.411e-21 -1.145e-25
32 5.157e-22 1.403e-26
34 1.187e-21 3.750e-26
36 1.988e-23 7.265e-28
38 -2.611e-23 -7.490e-28
40 -5.061e-24 -1.698e-28
42 2.010e-26 3.352e-31
44 7.403e-26 2.321e-30
46 5.021e-29 2.347e-33
48 -1.239e-28 -3.633e-33
50 -3.647e-31 -1.501e-35
52 2.618e-32 7.280e-37
54 2.189e-34 8.588e-39
56 5.167e-35 2.081e-39
58 9.824e-35 3.895e-39
60 1.649e-34 6.534e-39
