0 -1.897e-23 -7.917e-28
2 -4.983e-22 -1.959e-26
4 -1.195e-21 -4.600e-26
6 -1.182e-21 -4.547e-26
8 1.262e-21 5.137e-26
10 9.860e-21 3.818e-25
12 8.766e-21 3.370e-25
14 3.800e-21 1.461e-25
16 -1.594e-20 -6.144e-25
18 -2.336e-20 -8.984e-25
20 -7.452e-21 -2.886e-25
22 6.478e-21 2.421e-25
24 1.959e-20 7.494e-25
26 3.128e-21 1.213e-25
28 -6.962e-22 -2.251e-26
30 -5.977e-21 -2.265e-25
32 -9.777e-22 -3.876e-26
34 1.605e-22 5.266e-27
36 6.317e-22 2.390e-26
38 3.644e-23 1.501e-27
40 -1.869e-23 -6.372e-28
42 -1.654e-23 -6.377e-28
44 -8.943e-26 -3.880e-30
46 5.292e-25 1.885e-29
48 3.788e-26 1.583e-30
50 -1.490e-27 -4.366e-32
52 -9.616e-28 -3.731e-32
54 -1.712e-31 -9.148e-36
56 3.121e-30 1.142e-34
58 3.344e-33 1.834e-37
60 -1.604e-33 -5.532e-38
62 -3.309e-36 -1.631e-40
64 1.482e-37 5.080e-42
66 5.266e-39 2.497e-43
68 4.915e-39 2.347e-43
70 8.581e-39 4.075e-43
72 1.421e-38 6.747e-43
