0 -7.085e-31 -4.439e-37
2 -2.363e-30 -4.123e-37
4 3.710e-29 1.806e-35
6 2.976e-29 4.527e-36
8 -6.012e-28 -2.083e-34
10 -1.869e-28 -2.967e-35
12 5.916e-27 1.353e-33
14 4.817e-28 -3.378e-34
16 -3.803e-26 -4.261e-33
18 9.815e-27 1.129e-32
20 1.465e-25 -3.569e-33
22 -2.205e-25 -1.310e-31
24 -2.467e-25 5.954e-32
26 2.160e-24 7.662e-31
28 4.319e-26 -3.976e-32
30 -1.026e-23 -1.977e-30
32 6.298e-25 5.796e-31
34 1.792e-23 7.900e-31
36 -2.671e-23 -8.983e-30
38 -2.679e-24 8.416e-31
40 1.248e-22 2.063e-29
42 -1.363e-23 -5.283e-30
44 -6.325e-23 -3.616e-30
46 2.672e-22 4.005e-29
48 -8.481e-24 -1.378e-30
50 -9.837e-23 -1.350e-29
52 3.297e-22 2.954e-29
54 -5.452e-23 4.200e-30
56 -6.034e-25 -7.806e-31
58 3.557e-23 9.323e-30
60 -2.229e-23 -1.587e-30
62 1.509e-24 -4.185e-31
64 6.636e-28 3.770e-33
66 -1.081e-25 -5.732e-32
68 4.301e-26 8.545e-33
70 -2.716e-27 3.834e-34
72 8.664e-30 -1.360e-35
74 2.056e-30 2.925e-36
76 -1.297e-30 -6.856e-37
78 8.263e-32 1.275e-38
80 -9.948e-34 3.599e-40
82 1.849e-37 -8.069e-43
84 1.584e-37 2.369e-43
86 -1.534e-38 -9.573e-45
88 2.076e-40 3.820e-47
90 -5.571e-43 2.349e-49
92 3.847e-47 -1.592e-52
94 2.096e-48 4.257e-54
96 -3.787e-50 -3.183e-56
98 7.545e-53 2.438e-59
100 -2.661e-56 7.186e-63
102 6.039e-61 -1.332e-66
104 4.230e-65 1.614e-70
106 -4.074e-68 -5.113e-74
108 4.444e-73 2.013e-79
