0 3.797e-32 6.109e-39
2 7.695e-32 -1.196e-38
4 -1.445e-30 -1.172e-37
6 -1.091e-31 1.042e-36
8 1.683e-29 -1.574e-37
10 -1.617e-29 -2.082e-35
12 -1.134e-28 1.377e-35
14 3.330e-28 2.487e-34
16 4.404e-28 -1.176e-34
18 -3.923e-27 -1.985e-33
20 -8.008e-28 3.145e-34
22 3.050e-26 1.014e-32
24 7.203e-28 -1.108e-34
26 -1.488e-25 -2.681e-32
28 2.014e-26 2.242e-32
30 3.756e-25 5.013e-33
32 -5.351e-25 -2.812e-31
34 -2.604e-25 7.811e-32
36 4.036e-24 1.163e-30
38 -1.583e-27 -6.681e-33
40 -1.001e-23 -1.307e-30
42 5.059e-24 2.152e-30
44 3.522e-24 -2.889e-31
46 -3.978e-23 -8.044e-30
48 1.318e-24 6.392e-31
50 2.855e-23 2.878e-30
52 -6.946e-23 -1.145e-29
54 8.437e-25 1.085e-31
56 3.455e-23 5.485e-30
58 -8.219e-23 -7.885e-30
60 9.281e-24 -1.089e-30
62 6.867e-25 5.644e-31
64 -1.194e-23 -2.941e-30
66 6.048e-24 2.731e-31
68 -2.751e-25 1.152e-31
70 -5.613e-27 -1.026e-32
72 6.433e-26 2.934e-32
74 -2.074e-26 -2.949e-33
76 1.044e-27 -2.888e-34
78 -3.203e-31 1.527e-36
80 -5.072e-30 -5.260e-36
82 1.935e-30 8.167e-37
84 -1.115e-31 -3.828e-39
86 9.941e-34 -7.101e-40
88 1.081e-37 9.536e-43
90 -1.968e-36 -2.111e-42
92 1.457e-37 6.715e-44
94 -2.090e-39 1.287e-47
96 4.686e-42 -4.541e-48
98 2.438e-46 2.262e-51
100 -6.911e-46 -9.142e-52
102 1.188e-47 7.073e-54
104 -3.894e-50 -2.857e-57
106 2.208e-53 -1.854e-59
108 -2.548e-60 9.315e-65
110 -2.433e-59 -4.580e-65
112 6.066e-62 5.331e-68
114 -1.871e-65 -5.034e-72
116 7.578e-70 -4.297e-76
118 -7.265e-76 3.115e-81
120 -6.891e-81 -4.617e-86
