0 3.980e-28 3.360e-32
2 9.006e-28 8.067e-32
4 -2.085e-26 -1.928e-30
6 -8.102e-27 -8.168e-31
8 2.449e-25 2.424e-29
10 -8.516e-26 -4.633e-30
12 -1.148e-24 -1.220e-28
14 3.505e-24 2.912e-28
16 1.260e-24 1.515e-28
18 -3.884e-23 -3.595e-27
20 1.884e-25 -3.268e-30
22 1.429e-22 1.427e-26
24 -1.259e-22 -1.070e-26
26 -6.233e-23 -7.048e-27
28 1.313e-21 1.252e-25
30 -1.016e-22 -8.124e-27
32 -1.153e-21 -1.179e-25
34 5.116e-21 4.916e-25
36 -3.236e-22 -2.939e-26
38 -1.855e-21 -1.863e-25
40 1.290e-20 1.279e-24
42 -8.138e-21 -8.242e-25
44 6.345e-22 6.988e-26
46 2.033e-24 1.769e-29
48 -1.402e-22 -1.211e-26
50 8.365e-23 7.880e-27
52 -1.046e-23 -1.060e-27
54 2.471e-25 2.892e-29
56 -1.547e-30 -1.023e-34
58 -1.164e-27 -7.902e-32
60 2.412e-28 2.054e-32
62 -9.882e-30 -9.431e-34
64 1.038e-31 1.134e-35
66 -1.144e-34 -1.786e-38
68 -4.286e-37 3.337e-42
70 8.929e-38 5.871e-42
72 -1.039e-39 -8.622e-44
74 2.653e-42 2.549e-46
76 -1.405e-45 -1.624e-49
78 4.203e-50 8.196e-54
80 1.335e-53 -2.154e-58
82 -1.857e-56 -1.067e-60
84 4.071e-61 3.168e-65
