0 -1.380e-28 -1.891e-32
2 -1.171e-23 -5.690e-28
4 -1.103e-22 -5.025e-27
6 -1.721e-22 -7.701e-27
8 -1.462e-22 -6.514e-27
10 4.177e-22 1.929e-26
12 1.401e-21 6.305e-26
14 9.520e-22 4.270e-26
16 1.394e-22 5.997e-27
18 -2.950e-21 -1.327e-25
20 -2.777e-21 -1.246e-25
22 -8.713e-22 -3.934e-26
24 1.925e-21 8.529e-26
26 3.198e-21 1.433e-25
28 6.657e-22 3.016e-26
30 -5.856e-22 -2.533e-26
32 -1.385e-21 -6.162e-26
34 -2.342e-22 -1.074e-26
36 7.331e-23 2.957e-27
38 2.595e-22 1.149e-26
40 2.357e-23 1.106e-27
42 -1.034e-23 -4.151e-28
44 -1.717e-23 -7.643e-28
46 -4.131e-25 -2.021e-29
48 7.318e-25 2.993e-29
50 2.708e-25 1.243e-29
52 3.662e-28 2.742e-32
54 -1.243e-26 -5.313e-31
56 -2.938e-28 -1.510e-32
58 7.172e-29 2.725e-33
60 1.433e-29 6.701e-34
62 -2.765e-32 -5.644e-37
64 -8.236e-32 -3.632e-36
66 -1.426e-35 -9.802e-40
68 8.885e-35 3.719e-39
70 9.779e-38 6.103e-42
72 -1.793e-38 -7.143e-43
74 -2.076e-41 -1.211e-45
76 1.418e-42 6.365e-47
78 4.388e-43 2.429e-47
80 5.869e-43 3.252e-47
82 9.936e-43 5.497e-47
84 1.645e-42 9.098e-47
