0 -1.114e-29 -1.216e-33
2 -2.089e-29 -2.511e-33
4 3.760e-28 4.372e-32
6 -2.589e-28 -1.355e-32
8 -2.875e-27 -3.542e-31
10 1.282e-26 1.190e-30
12 7.537e-27 9.822e-31
14 -1.807e-25 -1.871e-29
16 -7.912e-27 -9.333e-31
18 1.153e-24 1.287e-28
20 -3.529e-25 -2.860e-29
22 -2.536e-24 -3.075e-28
24 9.910e-24 1.002e-27
26 2.488e-25 4.072e-29
28 -5.852e-23 -6.449e-27
30 1.221e-23 1.114e-27
32 5.162e-23 6.182e-27
34 -3.088e-22 -3.326e-26
36 5.307e-24 4.657e-28
38 3.973e-22 4.558e-26
40 -1.040e-21 -1.141e-25
42 3.582e-23 3.755e-27
44 4.800e-22 5.466e-26
46 -2.539e-21 -2.875e-25
48 1.410e-21 1.635e-25
50 -8.407e-23 -1.070e-26
52 -2.458e-24 -1.563e-28
54 4.401e-23 4.476e-27
56 -2.468e-23 -2.698e-27
58 3.078e-24 3.616e-28
60 -6.156e-26 -8.515e-30
62 -7.322e-29 3.750e-33
64 1.332e-27 1.153e-31
66 -2.786e-28 -2.828e-32
68 1.358e-29 1.526e-33
70 -1.646e-31 -2.135e-35
72 8.328e-35 1.905e-38
74 1.311e-35 5.793e-40
76 -1.913e-36 -1.635e-40
78 3.640e-38 3.676e-42
80 -1.845e-40 -2.133e-44
82 1.965e-43 2.816e-47
84 -9.637e-49 -5.054e-52
86 -4.389e-49 -1.803e-53
88 2.623e-51 2.107e-55
90 -1.976e-54 -1.940e-58
92 2.536e-58 2.931e-62
94 -3.151e-63 -4.656e-67
96 8.150e-71 3.803e-74
