0 8.779e-31 2.370e-34
2 -2.033e-30 4.648e-34
4 -7.772e-29 -1.500e-32
6 -4.375e-29 -1.230e-32
8 1.096e-27 1.887e-31
10 5.247e-28 9.925e-32
12 -8.136e-27 -1.248e-30
14 -3.718e-27 -7.562e-31
16 3.732e-26 5.143e-30
18 2.912e-26 6.372e-30
20 -1.150e-25 -1.433e-29
22 -1.982e-25 -4.173e-29
24 2.547e-25 2.895e-29
26 9.705e-25 1.936e-28
28 -4.413e-25 -4.701e-29
30 -3.413e-24 -6.555e-28
32 6.847e-25 7.376e-29
34 8.899e-24 1.675e-27
36 -1.142e-24 -1.392e-28
38 -1.745e-23 -3.261e-27
40 2.334e-24 3.400e-28
42 2.510e-23 4.678e-27
44 -5.644e-24 -9.581e-28
46 -2.421e-23 -4.470e-27
48 1.318e-23 2.460e-27
50 1.254e-23 2.223e-27
52 -2.279e-23 -4.431e-27
54 -1.779e-24 -2.606e-28
56 2.226e-23 4.303e-27
58 -1.577e-27 -1.205e-30
60 -8.617e-24 -1.554e-27
62 9.791e-25 2.447e-28
64 5.958e-25 7.889e-29
66 -1.002e-24 -2.089e-28
68 2.720e-28 2.263e-31
70 9.231e-26 1.460e-29
72 -1.870e-26 -4.575e-30
74 -4.905e-29 1.097e-32
76 1.368e-27 2.256e-31
78 -9.362e-29 -2.565e-32
80 -4.121e-31 8.330e-35
82 2.933e-30 4.555e-34
84 -1.303e-31 -3.574e-35
86 -3.475e-35 2.539e-38
88 7.732e-34 9.513e-38
90 -3.268e-35 -8.021e-39
92 3.795e-39 4.245e-42
94 1.544e-38 7.796e-43
96 -7.886e-40 -1.555e-43
98 1.336e-42 5.762e-46
100 7.694e-45 -1.322e-48
102 -8.825e-46 -1.124e-49
104 2.930e-48 8.076e-52
106 -1.397e-53 -2.679e-56
108 -1.458e-53 4.170e-59
110 5.776e-56 9.983e-60
112 -1.010e-59 -3.865e-63
114 -9.404e-65 7.591e-68
116 1.466e-66 6.403e-71
118 -8.980e-71 -1.880e-74
120 4.924e-77 2.183e-80
