0 6.893e-26 -1.465e-29
2 -4.508e-25 4.597e-28
4 -7.933e-23 2.717e-26
6 -1.690e-22 5.561e-26
8 -1.466e-22 4.821e-26
10 2.417e-22 -8.508e-26
12 1.259e-21 -4.186e-25
14 9.126e-22 -3.004e-25
16 2.054e-22 -6.516e-26
18 -2.692e-21 8.928e-25
20 -2.629e-21 8.673e-25
22 -7.565e-22 2.520e-25
24 2.132e-21 -6.926e-25
26 3.077e-21 -1.014e-24
28 5.491e-22 -1.840e-25
30 -8.755e-22 2.755e-25
32 -1.419e-21 4.658e-25
34 -1.617e-22 5.525e-26
36 1.970e-22 -5.913e-26
38 2.717e-22 -8.943e-26
40 1.162e-23 -4.102e-27
42 -3.002e-23 8.946e-27
44 -1.546e-23 5.226e-27
46 -1.097e-25 4.586e-29
48 1.725e-24 -5.284e-28
50 1.282e-25 -4.766e-29
52 -1.719e-26 4.194e-30
54 -1.586e-26 5.272e-30
56 -1.544e-29 6.529e-33
58 2.695e-28 -8.109e-32
60 3.051e-30 -1.323e-33
62 -9.689e-31 2.534e-34
64 -4.668e-32 1.785e-35
66 8.072e-34 -1.638e-37
68 9.066e-35 -3.270e-38
70 -1.617e-37 1.924e-41
72 -2.715e-38 9.541e-42
74 9.215e-42 -4.851e-46
76 1.185e-42 -4.276e-46
78 1.330e-44 -6.137e-48
80 1.981e-44 -9.027e-48
82 3.494e-44 -1.586e-47
84 5.777e-44 -2.623e-47
