0 -9.378e-28 9.940e-31
2 -7.688e-23 6.161e-27
4 -5.312e-23 3.872e-27
6 1.104e-21 -8.857e-26
8 2.306e-22 -1.558e-26
10 -7.763e-21 6.057e-25
12 -4.296e-22 2.601e-26
14 3.507e-20 -2.598e-24
16 -2.524e-22 6.241e-26
18 -9.578e-20 6.658e-24
20 1.622e-20 -1.515e-24
22 1.082e-19 -7.155e-24
24 -1.526e-19 1.108e-23
26 -8.612e-21 6.245e-25
28 2.899e-19 -1.967e-23
30 -3.498e-20 1.673e-24
32 -8.543e-21 9.003e-25
34 3.886e-20 -2.778e-24
36 -3.827e-21 1.563e-25
38 -1.582e-24 6.771e-28
40 1.220e-22 -1.203e-26
42 -1.636e-23 1.041e-27
44 1.165e-25 5.679e-31
46 5.468e-28 -1.424e-31
48 -3.682e-28 4.037e-32
50 5.667e-30 -3.720e-34
52 -5.747e-33 -7.518e-38
54 -4.109e-37 1.960e-40
56 4.609e-38 -6.461e-42
58 -2.723e-41 2.287e-45
60 3.458e-46 -6.705e-51
