0 -2.901e-27 2.113e-31
2 -7.824e-28 -6.275e-31
4 1.293e-25 -1.158e-29
6 -1.171e-26 8.983e-30
8 -1.522e-24 1.400e-28
10 2.609e-25 -7.786e-29
12 1.090e-23 -1.007e-27
14 -2.831e-24 5.622e-28
16 -5.294e-23 4.816e-27
18 2.275e-23 -3.610e-27
20 1.699e-22 -1.491e-26
22 -1.542e-22 2.069e-26
24 -3.059e-22 2.528e-26
26 8.255e-22 -9.596e-26
28 1.794e-22 -1.316e-26
30 -2.794e-21 2.915e-25
32 -1.989e-25 1.226e-29
34 4.128e-21 -4.063e-25
36 -7.647e-22 7.364e-26
38 -1.000e-21 1.039e-25
40 3.597e-21 -3.338e-25
42 -4.074e-23 1.286e-27
44 -5.649e-22 6.536e-26
46 6.201e-22 -5.468e-26
48 -1.085e-23 1.105e-28
50 -9.708e-24 1.520e-27
52 1.260e-23 -1.286e-27
54 -7.068e-25 3.664e-29
56 -6.682e-29 6.090e-32
58 9.453e-27 -1.387e-30
60 -1.167e-27 1.098e-31
62 1.014e-29 -1.195e-34
64 1.086e-32 -5.168e-36
66 -2.142e-32 3.410e-36
68 5.534e-34 -5.419e-38
70 -1.249e-36 8.813e-42
72 -2.936e-41 2.898e-44
74 4.878e-41 -9.489e-45
76 -2.308e-43 2.720e-47
78 9.197e-47 -3.481e-51
80 -2.346e-52 -1.269e-55
82 -1.169e-54 3.291e-58
84 7.979e-59 -1.252e-62
