0 -1.096e-31 1.155e-33
2 -4.263e-24 -3.664e-28
4 -5.115e-24 -5.865e-28
6 4.095e-23 2.998e-27
8 6.097e-23 7.848e-27
10 -1.545e-22 -9.641e-27
12 -5.052e-22 -6.225e-26
14 3.331e-22 1.844e-26
16 2.497e-21 2.912e-25
18 -5.430e-22 -3.136e-26
20 -7.553e-21 -8.563e-25
22 9.732e-22 7.326e-26
24 1.418e-20 1.594e-24
26 -2.399e-21 -2.386e-25
28 -1.488e-20 -1.649e-24
30 6.583e-21 7.706e-25
32 5.824e-21 5.941e-25
34 -1.115e-20 -1.366e-24
36 -1.198e-22 -3.041e-27
38 5.436e-21 6.183e-25
40 -1.890e-22 -3.509e-26
42 -2.160e-22 -1.520e-26
44 1.718e-22 2.197e-26
46 -3.675e-25 -1.275e-28
48 -1.977e-24 -1.199e-28
50 4.227e-25 5.505e-29
52 -7.738e-28 -2.633e-31
54 -3.879e-28 -6.659e-33
56 4.847e-29 5.412e-33
58 -1.602e-31 -3.752e-35
60 -4.440e-34 6.685e-38
62 7.451e-35 5.111e-39
64 -2.120e-37 -3.374e-41
66 2.220e-42 1.686e-45
68 1.196e-43 -3.624e-48
70 -8.643e-47 -7.873e-51
72 6.420e-52 1.366e-55

