0 2.636e-26 -5.280e-32
2 1.418e-23 1.033e-27
4 -8.783e-24 -2.368e-28
6 -1.310e-22 -1.011e-26
8 5.422e-22 3.196e-26
10 2.143e-22 1.823e-26
12 -6.756e-21 -4.475e-25
14 2.768e-23 -1.048e-27
16 2.622e-20 1.879e-24
18 -2.490e-20 -1.537e-24
20 -7.899e-21 -6.450e-25
22 2.274e-19 1.574e-23
24 -4.947e-20 -3.178e-24
26 -4.838e-20 -3.589e-24
28 7.168e-19 5.088e-23
30 -5.813e-19 -4.192e-23
32 6.650e-20 5.152e-24
34 -1.544e-23 -2.508e-27
36 -2.070e-21 -1.141e-25
38 1.334e-21 8.543e-26
40 -1.381e-22 -9.652e-27
42 3.046e-24 2.416e-28
44 -3.648e-27 -4.556e-31
46 -2.272e-28 -4.959e-33
48 4.263e-29 2.215e-33
50 -6.992e-31 -4.346e-35
52 2.303e-33 1.651e-37
54 -1.175e-36 -1.051e-40
56 4.654e-42 1.191e-45
58 5.789e-44 8.828e-49
60 -1.042e-47 -4.759e-52
