0 -2.686e-23 -2.441e-27
2 -5.524e-23 -5.051e-27
4 7.537e-22 5.726e-26
6 4.707e-22 4.672e-26
8 -4.708e-21 -3.257e-25
10 -3.495e-21 -3.844e-25
12 1.543e-20 1.046e-24
14 1.806e-20 1.909e-24
16 -3.583e-20 -2.603e-24
18 -4.896e-20 -4.917e-24
20 7.368e-20 6.105e-24
22 5.866e-20 5.592e-24
24 -1.379e-19 -1.291e-23
26 -1.696e-20 -1.367e-24
28 1.630e-19 1.604e-23
30 -7.110e-24 -3.659e-27
32 -4.869e-20 -4.288e-24
34 7.029e-21 9.169e-25
36 3.940e-22 4.028e-27
38 -1.320e-21 -1.219e-25
40 3.206e-23 5.354e-27
42 1.285e-24 -3.222e-29
44 -1.048e-24 -8.626e-29
46 1.356e-26 2.148e-30
48 6.274e-30 -1.775e-33
50 -9.433e-30 -4.568e-34
52 6.883e-32 8.325e-36
54 -4.595e-36 -1.881e-39
56 -7.338e-38 3.224e-42
58 1.264e-40 8.726e-45
60 -2.001e-45 -3.296e-49
